absolute_humidity_2m:gm3,clear_sky_rad:W,dew_point_2m:C,diffuse_rad:W,diffuse_rad_1h:Ws,direct_rad:W,direct_rad_1h:Ws,dust_0p03um_0p55um:ugm3,dust_0p55um_0p9um:ugm3,dust_0p9um_20um:ugm3,effective_cloud_cover:p,fresh_snow_1h:cm,frost_depth:cm,global_rad:W,global_rad_1h:Ws,high_cloud_cover:p,is_fog_1h:idx,is_rain_1h:idx,is_sleet_1h:idx,is_snow_1h:idx,low_cloud_cover:p,medium_cloud_cover:p,neff:p,pm1:ugm3,pm10:ugm3,pm2p5:ugm3,precip_1h:mm,prob_precip_1h:p,relative_humidity_2m:p,sfc_pressure_mean_1h:hPa,snowdepth:cm,snow_melt_1h:mm,sunrise:sql,sunset:sql,sunshine_duration_1h:min,t_0m:C,t_2m:C,t_max_0m_1h:C,t_mean_0m_1h:C,t_min_0m_1h:C,total_cloud_cover:p,wet_bulb_t_2m:C,wind_dir_10m:d,wind_dir_mean_10m_1h:d,wind_gusts_10m:ms,wind_speed_10m:ms,wind_speed_mean_10m_1h:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
10.8,504.2,12.9,83.9,320522.4,376.9,1686791.2,0.313,3.284,21.209,0.0,0.0,0.0,460.8,2007313.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.181,39.57,22.4,0.0,1.0,47.8,1010.0,0.0,0.0,2020-04-23 13:10:00,2020-04-24 02:27:00,60.0,31.3,24.7,34.7,32.8,30.9,0.0,17.4,218.1,226.8,5.5,2.6,2.9,1.6,2.0
10.1,506.6,11.9,85.3,326218.0,373.7,1668176.5,0.756,8.019,35.503,0.0,0.0,0.0,459.0,1994394.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.783,59.889,33.801,0.0,1.0,41.9,1004.4,0.0,0.0,2020-04-24 13:09:00,2020-04-25 02:28:00,60.0,33.0,25.8,36.7,34.7,32.6,0.0,17.3,219.4,219.2,4.2,3.2,3.4,2.0,2.5
8.2,518.3,9.0,82.4,314193.7,392.6,1739011.4,0.393,3.897,54.862,0.0,0.0,0.0,474.9,2053205.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223,34.439,9.977,0.0,1.0,27.9,989.1,0.0,0.0,2020-04-23 13:13:00,2020-04-24 02:32:00,60.0,34.6,29.5,37.6,35.9,34.3,0.0,17.2,346.2,316.4,2.5,1.7,2.0,0.4,-1.7
9.5,520.7,11.2,84.2,319059.8,389.9,1729174.9,0.264,2.403,39.545,33.9,0.0,0.0,474.1,2048234.6,67.8,0.0,0.0,0.0,0.0,0.0,0.0,33.9,4.323,25.373,7.448,0.0,1.0,30.8,983.7,0.0,0.0,2020-04-24 13:12:00,2020-04-25 02:32:00,60.0,36.0,30.3,39.5,37.5,35.6,67.8,18.4,17.9,11.1,3.9,2.9,2.9,-0.9,-2.7
4.3,405.7,-0.3,88.4,345857.2,284.1,1362551.2,0.268,2.449,86.208,0.0,0.0,0.0,372.5,1708408.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275,43.992,7.437,0.0,1.0,13.1,967.7,0.0,0.0,2020-04-23 12:47:00,2020-04-24 02:03:00,60.0,38.8,31.4,43.2,40.7,38.3,0.0,14.7,252.8,259.9,4.0,2.8,2.9,2.7,0.8
3.7,408.2,-2.1,88.6,345378.9,289.1,1387498.8,0.613,5.639,236.162,7.1,0.0,0.0,377.7,1732877.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.47,107.275,10.808,0.0,1.0,9.6,964.3,0.0,0.0,2020-04-24 12:45:00,2020-04-25 02:03:00,60.0,39.9,34.5,44.5,42.0,39.4,14.3,15.5,268.0,268.9,7.8,5.6,5.4,5.6,0.2
7.9,514.6,8.1,82.1,312504.7,397.2,1750236.3,0.369,3.517,75.494,0.0,0.0,0.0,479.2,2062741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.628,41.323,8.907,0.0,1.0,32.6,968.9,0.0,0.0,2020-04-23 13:12:00,2020-04-24 02:31:00,60.0,29.2,25.8,32.2,30.6,28.9,0.0,15.4,350.1,350.6,10.5,6.7,7.1,1.1,-6.6
9.0,517.1,10.2,83.8,317057.6,396.4,1755674.7,0.344,3.111,73.666,34.7,0.0,0.0,480.2,2072732.4,69.4,0.0,0.0,0.0,0.0,0.0,0.0,34.7,4.831,40.532,8.744,0.0,1.0,36.2,963.8,0.0,0.0,2020-04-24 13:11:00,2020-04-25 02:32:00,60.0,30.3,26.3,33.4,31.7,30.0,69.4,16.5,350.2,350.2,11.1,7.1,7.2,1.2,-7.0
10.8,501.3,13.0,85.7,332343.7,367.3,1641107.7,0.354,3.747,24.089,0.0,0.0,0.0,453.0,1973451.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,36.711,19.922,0.0,1.0,42.8,990.5,0.0,0.0,2020-04-23 13:09:00,2020-04-24 02:27:00,60.0,29.2,26.7,32.6,30.7,28.9,0.0,18.0,255.5,256.9,7.1,4.3,4.3,4.2,1.1
10.4,503.7,12.5,86.8,331467.3,366.6,1647534.3,0.525,5.507,26.952,3.0,0.0,0.0,453.4,1979001.6,5.7,0.0,0.0,0.0,0.0,0.0,0.1,3.0,13.45,39.103,21.316,0.0,1.0,37.0,985.1,0.0,0.0,2020-04-24 13:08:00,2020-04-25 02:28:00,59.9,31.4,28.6,34.8,32.9,31.1,5.9,18.4,251.0,254.6,5.2,4.0,3.8,3.8,1.3
11.1,502.5,13.1,82.8,316201.0,379.7,1697566.3,0.308,3.313,18.509,0.0,0.0,0.0,462.5,2013767.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.862,43.27,25.629,0.0,1.0,60.4,1002.4,0.0,0.0,2020-04-23 13:10:00,2020-04-24 02:27:00,60.0,24.4,21.0,27.1,25.6,24.1,0.0,16.1,278.3,274.3,4.7,3.3,3.4,3.3,-0.5
10.7,504.9,12.7,83.1,317192.8,377.5,1688527.5,0.808,8.698,37.578,0.0,0.0,0.0,460.6,2005720.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.789,65.162,36.927,0.0,1.0,51.2,996.8,0.0,0.0,2020-04-24 13:09:00,2020-04-25 02:27:00,60.0,26.6,23.3,29.6,28.0,26.3,0.0,16.7,244.4,234.8,3.2,2.3,2.3,2.1,1.0
3.3,457.2,-3.6,92.1,357587.1,331.2,1519807.3,0.069,0.566,12.166,0.0,0.0,0.0,423.3,1877394.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,9.868,3.652,0.0,1.0,10.7,943.6,0.0,0.0,2020-04-23 12:56:00,2020-04-24 02:20:00,60.0,39.2,30.5,45.2,41.9,38.6,0.0,13.5,326.3,331.6,7.3,5.4,4.4,3.0,-4.5
3.3,459.9,-3.7,96.9,384498.1,326.3,1484841.9,0.069,0.576,16.018,29.6,0.0,0.0,423.2,1869340.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1.175,9.035,1.995,0.0,1.0,9.9,939.7,0.0,0.0,2020-04-24 12:55:00,2020-04-25 02:21:00,60.0,37.3,31.8,41.0,39.0,36.9,59.3,13.9,334.7,337.0,11.8,9.1,8.8,3.9,-8.2
8.3,515.7,9.2,82.1,317549.8,388.7,1719769.2,0.363,3.569,52.91,0.0,0.0,0.0,470.9,2037319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.835,34.368,10.368,0.0,1.0,29.2,981.9,0.0,0.0,2020-04-23 13:13:00,2020-04-24 02:31:00,60.0,30.8,28.8,33.5,32.0,30.5,0.0,17.0,10.6,355.2,4.4,2.6,2.6,-0.5,-2.5
8.3,518.1,9.2,82.8,314190.1,390.7,1731546.3,0.278,2.533,43.315,25.8,0.0,0.0,473.5,2045736.4,51.5,0.0,0.0,0.0,0.0,0.0,0.0,25.8,5.312,28.64,8.726,0.0,1.0,28.8,976.7,0.0,0.0,2020-04-24 13:11:00,2020-04-25 02:32:00,60.0,30.8,29.1,33.2,31.9,30.6,51.5,17.1,10.5,7.9,10.1,5.8,6.0,-1.0,-5.7
8.7,548.9,9.7,109.5,381932.3,351.4,1615451.0,0.032,0.306,7.483,42.7,0.0,0.0,460.9,1997383.4,64.1,0.0,1.0,0.0,0.0,0.0,15.8,42.7,4.374,10.819,5.489,0.99,20.9,31.9,1018.8,0.0,0.0,2020-04-23 13:18:00,2020-04-24 02:49:00,50.5,31.9,28.0,35.2,33.4,31.5,69.5,17.1,196.0,183.7,4.5,3.4,2.7,0.9,3.3
5.1,551.8,2.1,98.5,356131.1,398.7,1755197.3,0.101,0.924,28.449,36.5,0.0,0.0,497.2,2111328.4,72.9,0.0,0.0,0.0,0.0,0.0,0.0,36.5,3.66,18.725,5.335,0.0,1.0,16.4,1014.7,0.0,0.0,2020-04-24 13:16:00,2020-04-25 02:50:00,60.0,33.3,30.3,35.3,34.2,33.1,72.9,15.2,338.9,335.9,6.4,4.2,4.4,1.5,-4.0
21.0,153.9,23.5,73.4,413007.6,32.3,254955.8,0.022,0.192,1.423,48.4,0.0,0.0,105.7,667963.4,96.0,0.0,1.0,0.0,0.0,0.1,0.8,48.4,23.824,46.225,30.342,0.6,14.6,87.0,1002.0,0.0,0.0,2020-04-23 11:56:00,2020-04-24 00:58:00,59.5,24.4,25.9,24.7,24.5,24.4,96.0,24.2,147.9,148.1,10.5,4.3,5.0,-2.3,3.7
16.9,155.8,19.9,51.3,244586.2,92.0,657706.9,0.029,0.263,2.547,0.0,0.0,0.0,143.3,902293.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534,14.333,9.231,0.0,1.0,73.0,1005.4,0.0,0.0,2020-04-24 11:55:00,2020-04-25 00:58:00,60.0,24.4,25.1,24.8,24.6,24.4,0.0,21.5,124.4,124.2,6.0,3.6,4.1,-3.0,2.0
14.4,493.3,17.4,84.1,321546.7,367.5,1658896.9,0.24,2.553,14.725,0.0,0.0,0.0,451.6,1980443.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.946,30.482,17.787,0.0,1.0,59.9,980.9,0.0,0.0,2020-04-23 13:08:00,2020-04-24 02:24:00,60.0,27.5,25.8,30.1,28.6,27.2,0.0,20.1,200.3,205.9,4.3,3.2,3.1,1.1,3.0
12.8,495.6,15.5,84.4,322142.9,367.5,1655981.1,0.312,3.411,22.08,0.0,0.0,0.0,451.8,1978123.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213,34.835,18.979,0.0,1.0,52.9,975.9,0.0,0.0,2020-04-24 13:07:00,2020-04-25 02:25:00,60.0,27.7,25.8,30.6,29.0,27.3,0.0,19.0,203.7,207.2,5.1,3.8,3.8,1.5,3.5
4.3,409.8,-0.2,88.4,345933.7,288.9,1380020.7,0.294,2.677,98.998,0.0,0.0,0.0,377.3,1725954.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,48.742,7.26,0.0,1.0,12.8,970.5,0.0,0.0,2020-04-23 12:47:00,2020-04-24 02:04:00,60.0,38.7,31.9,44.4,41.3,38.1,0.0,15.0,229.5,245.5,6.4,5.0,4.4,3.8,3.2
3.7,412.2,-2.1,88.7,345651.2,291.7,1395908.8,0.653,5.981,263.442,0.4,0.0,0.0,380.4,1741560.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.295,118.208,10.94,0.0,1.0,9.1,967.0,0.0,0.0,2020-04-24 12:46:00,2020-04-25 02:05:00,60.0,40.8,35.3,45.3,42.8,40.3,0.9,15.8,250.9,255.2,8.7,6.2,6.0,5.9,2.0
11.9,554.3,13.9,122.8,531464.0,136.4,418517.8,0.004,0.041,0.504,80.9,0.0,0.0,259.2,949981.9,73.9,0.0,0.0,0.0,0.0,48.5,41.1,80.9,0.991,1.895,1.198,0.0,1.0,88.8,974.5,0.0,0.0,2020-04-23 13:17:00,2020-04-24 03:01:00,30.9,15.8,15.7,15.8,15.8,15.7,85.9,14.6,354.3,354.9,1.4,0.9,1.1,0.1,-0.9
6.0,557.6,4.0,100.8,444593.0,363.6,1441915.7,0.013,0.101,1.118,8.9,0.0,0.0,464.4,1886508.7,4.9,0.0,0.0,0.0,0.0,0.0,6.6,8.9,1.249,2.843,1.655,0.0,1.0,35.6,973.9,0.0,0.0,2020-04-24 13:16:00,2020-04-25 03:02:00,56.1,20.2,19.6,21.8,20.9,20.1,10.9,11.4,319.6,320.0,2.5,1.7,1.5,1.1,-1.3
7.8,76.9,7.7,41.9,299234.4,9.9,113487.8,0.03,0.268,3.503,74.1,0.0,0.0,51.8,412722.2,91.6,0.0,0.0,0.0,0.0,0.0,52.2,74.1,6.32,12.239,7.655,0.0,1.0,50.4,987.2,0.0,0.0,2020-04-23 11:08:00,2020-04-24 00:43:00,28.7,16.5,18.1,18.9,17.6,16.2,93.3,12.3,206.8,208.0,12.4,5.4,5.6,2.4,4.8
10.6,79.6,12.1,42.6,269976.2,23.7,213617.9,0.028,0.245,0.974,48.3,0.0,0.0,66.3,483594.2,77.5,0.0,0.0,0.0,0.0,6.3,9.9,48.3,5.403,9.676,6.566,0.01,1.0,77.6,981.7,0.0,0.0,2020-04-24 11:07:00,2020-04-25 00:44:00,54.1,14.9,16.0,17.7,16.2,14.6,79.5,13.6,352.2,9.1,3.0,1.2,1.8,0.2,-1.2
10.5,505.2,12.6,84.3,322375.3,375.3,1678762.6,0.317,3.282,21.826,0.0,0.0,0.0,459.6,2001138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.091,37.914,21.105,0.0,1.0,44.0,1011.1,0.0,0.0,2020-04-23 13:10:00,2020-04-24 02:28:00,60.0,32.3,25.7,35.6,33.8,32.0,0.0,17.5,223.0,231.6,7.0,3.1,3.4,2.1,2.2
10.1,507.5,12.0,86.1,329252.2,370.7,1656257.3,0.751,7.912,34.623,0.0,0.0,0.0,456.8,1985509.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.806,57.694,32.527,0.0,1.0,40.0,1005.5,0.0,0.0,2020-04-24 13:09:00,2020-04-25 02:28:00,60.0,34.2,26.7,37.6,35.7,33.8,0.0,17.6,216.1,214.0,4.7,3.5,3.8,2.1,2.9
3.8,454.9,-2.1,92.2,357458.7,327.0,1503629.0,0.08,0.656,12.678,0.0,0.0,0.0,419.2,1861087.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331,11.362,4.582,0.0,1.0,12.3,948.5,0.0,0.0,2020-04-23 12:55:00,2020-04-24 02:19:00,60.0,40.9,30.1,46.2,43.3,40.3,0.0,13.7,38.3,40.6,2.8,2.0,1.7,-1.2,-1.5
3.4,457.5,-3.2,95.9,378522.6,322.6,1472746.0,0.066,0.545,13.687,23.8,0.0,0.0,418.5,1851268.6,47.6,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1.324,8.321,2.138,0.0,1.0,10.0,944.4,0.0,0.0,2020-04-24 12:54:00,2020-04-25 02:20:00,60.0,40.1,32.3,43.8,41.8,39.8,47.6,14.2,345.2,343.2,8.1,5.4,5.8,1.4,-5.3
3.1,379.5,-5.0,75.2,291539.7,305.5,1474659.1,0.133,1.203,19.65,0.0,0.0,0.0,380.6,1766198.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408,14.738,5.186,0.0,1.0,15.5,859.6,0.0,0.0,2020-04-23 12:43:00,2020-04-24 01:54:00,60.0,28.0,22.5,32.5,30.0,27.5,0.0,9.3,307.8,307.4,7.5,5.4,5.4,4.2,-3.3
2.8,381.8,-6.2,75.3,291846.6,306.4,1476792.7,0.115,1.006,13.06,0.0,0.0,0.0,381.7,1768639.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502,10.396,3.937,0.0,1.0,10.9,858.2,0.0,0.0,2020-04-24 12:42:00,2020-04-25 01:55:00,60.0,31.5,26.7,35.8,33.4,31.0,0.0,10.8,309.3,308.8,8.4,5.9,6.0,4.6,-3.7
8.4,65.4,8.5,17.0,167388.5,5.6,81898.8,0.016,0.151,1.931,98.1,0.0,0.0,22.6,249287.2,63.0,0.0,0.0,0.0,0.0,0.0,97.2,98.1,9.366,16.566,11.09,0.0,1.0,75.7,981.6,0.0,0.0,2020-04-23 10:58:00,2020-04-24 00:41:00,1.7,11.4,12.7,13.6,12.4,11.2,98.5,10.4,144.5,157.4,6.5,2.0,2.1,-1.2,1.7
7.4,68.1,6.4,25.6,201681.4,4.4,69880.8,0.005,0.049,0.326,97.7,0.0,0.0,30.0,271562.2,56.2,0.0,1.0,0.0,0.0,93.4,50.9,97.7,6.38,10.833,7.499,0.09,5.0,88.7,979.3,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:42:00,4.0,8.7,8.1,10.9,9.7,8.5,96.1,7.2,30.6,33.9,8.2,3.9,4.1,-2.0,-3.3
9.4,490.1,10.9,82.7,316694.4,371.9,1673663.7,0.222,2.242,17.507,0.0,0.0,0.0,454.5,1990358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.889,25.967,13.852,0.0,1.0,35.9,961.0,0.0,0.0,2020-04-23 13:07:00,2020-04-24 02:24:00,60.0,26.8,27.3,30.3,28.4,26.5,0.0,17.1,308.7,309.6,6.0,4.1,3.5,3.2,-2.6
9.2,492.5,10.6,82.6,314722.7,372.4,1676068.8,0.255,2.631,20.918,0.0,0.0,0.0,454.9,1990791.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798,25.886,12.962,0.0,1.0,32.2,956.0,0.0,0.0,2020-04-24 13:05:00,2020-04-25 02:25:00,60.0,29.7,28.9,32.3,30.8,29.4,0.0,17.5,228.7,233.8,1.8,1.2,1.0,0.9,0.8
5.7,0.0,3.0,0.0,87665.5,0.0,179311.3,0.015,0.126,0.581,8.3,0.0,0.0,0.0,266976.8,16.6,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.013,12.06,8.314,0.0,1.0,43.6,984.1,0.0,0.0,2020-04-23 10:40:00,2020-04-24 00:01:00,60.0,12.4,15.3,18.9,15.3,11.7,16.6,9.1,184.0,194.9,5.3,2.6,2.6,0.2,2.6
13.1,0.0,15.5,0.0,35753.8,0.0,5735.8,0.013,0.116,0.349,59.7,0.0,0.0,0.0,41489.7,96.6,0.0,1.0,0.0,0.0,3.3,19.4,59.7,3.71,7.801,4.958,4.53,57.2,94.4,972.9,0.0,0.0,2020-04-24 10:39:00,2020-04-25 00:02:00,48.4,16.0,16.4,16.1,16.0,16.0,97.1,15.8,128.3,145.0,11.9,5.2,5.6,-4.1,3.2
7.1,525.6,6.0,172.8,689292.1,115.4,421999.7,0.008,0.075,2.953,94.0,0.0,0.0,288.2,1111291.8,63.9,0.0,0.0,0.0,0.0,84.4,43.3,94.0,0.421,1.962,0.57,0.02,1.0,62.2,894.2,0.0,0.0,2020-04-23 13:08:00,2020-04-24 02:57:00,9.4,15.8,13.1,18.3,16.9,15.5,90.9,9.2,202.9,216.4,7.9,4.0,4.3,1.6,3.7
4.1,529.1,-1.8,153.6,569031.6,279.0,1194934.1,0.022,0.189,3.499,58.9,0.0,0.0,432.5,1763965.6,99.5,0.0,0.0,0.0,0.0,0.5,17.8,58.9,1.106,3.8,1.646,0.0,1.0,34.0,897.2,0.0,0.0,2020-04-24 13:06:00,2020-04-25 02:59:00,49.3,17.8,13.8,18.9,18.3,17.6,99.5,6.5,314.5,316.1,5.8,4.4,4.1,3.1,-3.1
3.3,457.2,-3.6,92.1,357587.1,331.2,1519807.3,0.069,0.566,12.166,0.0,0.0,0.0,423.3,1877394.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,9.868,3.652,0.0,1.0,10.7,943.6,0.0,0.0,2020-04-23 12:56:00,2020-04-24 02:20:00,60.0,39.2,30.5,45.2,41.9,38.6,0.0,13.5,326.3,331.6,7.3,5.4,4.4,3.0,-4.5
3.3,459.9,-3.7,96.9,384498.1,326.3,1484841.9,0.069,0.576,16.018,29.6,0.0,0.0,423.2,1869340.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1.175,9.035,1.995,0.0,1.0,9.9,939.7,0.0,0.0,2020-04-24 12:55:00,2020-04-25 02:21:00,60.0,37.3,31.8,41.0,39.0,36.9,59.3,13.9,334.7,337.0,11.8,9.1,8.8,3.9,-8.2
8.5,65.5,8.6,16.6,149841.7,1.0,58721.7,0.012,0.111,1.36,97.6,0.0,0.0,17.6,208563.4,46.4,0.0,1.0,0.0,0.0,0.0,96.9,97.6,8.125,14.214,9.597,1.05,49.1,73.5,980.7,0.0,0.0,2020-04-23 10:59:00,2020-04-24 00:41:00,1.9,11.9,13.2,14.2,12.9,11.6,97.7,10.7,98.4,118.2,6.3,2.2,1.9,-2.2,0.3
7.7,68.2,7.0,29.8,209086.0,6.0,78560.4,0.013,0.116,0.61,75.6,0.0,0.0,35.8,287646.4,69.5,0.0,0.0,0.0,0.0,42.4,35.1,75.6,7.356,12.648,8.708,0.06,3.0,84.5,978.0,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:42:00,34.5,9.9,9.5,12.8,11.2,9.6,80.6,8.2,35.7,39.7,7.8,3.9,4.1,-2.3,-3.2
4.3,409.8,-0.2,88.4,345933.7,288.9,1380020.7,0.294,2.677,98.998,0.0,0.0,0.0,377.3,1725954.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,48.742,7.26,0.0,1.0,12.8,970.5,0.0,0.0,2020-04-23 12:47:00,2020-04-24 02:04:00,60.0,38.7,31.9,44.4,41.3,38.1,0.0,15.0,229.5,245.5,6.4,5.0,4.4,3.8,3.2
3.7,412.2,-2.1,88.7,345651.2,291.7,1395908.8,0.653,5.981,263.442,0.4,0.0,0.0,380.4,1741560.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.295,118.208,10.94,0.0,1.0,9.1,967.0,0.0,0.0,2020-04-24 12:46:00,2020-04-25 02:05:00,60.0,40.8,35.3,45.3,42.8,40.3,0.9,15.8,250.9,255.2,8.7,6.2,6.0,5.9,2.0
7.5,64.8,6.6,28.8,219350.9,11.1,149673.4,0.021,0.189,2.443,82.4,0.0,0.0,39.9,369024.2,77.7,0.0,0.0,0.0,0.0,0.0,71.2,82.4,11.192,19.868,13.264,0.0,1.0,89.8,984.1,0.2,0.53,2020-04-23 10:57:00,2020-04-24 00:41:00,17.3,7.7,8.2,9.4,8.5,7.5,90.8,7.4,121.7,125.2,7.3,2.4,2.9,-2.0,1.3
7.0,67.4,5.5,23.2,191049.1,1.1,15562.0,0.004,0.039,0.181,100.0,0.0,0.0,24.2,206611.1,27.6,0.0,1.0,0.0,0.0,100.0,57.7,100.0,4.781,8.096,5.622,0.17,9.1,93.5,981.9,0.0,0.0,2020-04-24 10:56:00,2020-04-25 00:42:00,0.0,6.9,6.5,7.9,7.3,6.8,100.0,6.0,23.5,25.0,9.3,4.1,4.1,-1.6,-3.7
8.4,65.7,8.5,16.5,161003.1,4.2,78358.2,0.015,0.139,1.713,99.5,0.0,0.0,20.7,239361.3,48.0,0.0,1.0,0.0,0.0,0.0,99.4,99.5,8.858,15.615,10.483,0.77,37.1,75.6,979.4,0.0,0.0,2020-04-23 10:58:00,2020-04-24 00:41:00,0.4,11.3,12.7,13.4,12.3,11.1,99.5,10.4,128.5,147.7,6.3,2.2,2.2,-1.7,1.4
7.5,68.4,6.6,27.4,201320.3,5.2,78248.2,0.006,0.055,0.405,90.8,0.0,0.0,32.5,279568.5,64.5,0.0,1.0,0.0,0.0,75.9,43.5,90.8,6.898,11.736,8.11,0.13,6.6,87.2,976.9,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:42:00,14.5,9.0,8.6,11.6,10.2,8.8,89.6,7.5,31.3,35.0,7.9,3.9,4.1,-2.1,-3.4
9.1,508.3,10.5,80.8,310802.8,392.0,1730800.2,0.324,3.172,39.722,0.0,0.0,0.0,472.8,2041603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,32.241,12.4,0.0,1.0,33.2,985.2,0.0,0.0,2020-04-23 13:11:00,2020-04-24 02:29:00,60.0,29.0,28.2,29.7,29.3,28.9,0.0,17.4,282.1,257.8,5.5,2.3,2.6,2.3,-0.5
10.8,510.8,13.0,81.5,310691.1,386.7,1718692.3,0.432,4.238,40.762,18.8,0.0,0.0,468.2,2029383.4,37.7,0.0,0.0,0.0,0.0,0.0,0.0,18.8,8.952,35.529,14.717,0.0,1.0,38.5,980.0,0.0,0.0,2020-04-24 13:10:00,2020-04-25 02:30:00,60.0,30.2,28.5,32.1,31.1,30.0,37.7,18.6,182.5,186.8,2.8,2.0,2.6,0.1,2.0
10.9,501.4,13.0,82.8,316085.1,380.2,1699925.9,0.347,3.745,19.307,0.0,0.0,0.0,463.0,2016011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.406,42.883,25.425,0.0,1.0,50.3,988.4,0.0,0.0,2020-04-23 13:09:00,2020-04-24 02:26:00,60.0,27.0,24.0,29.8,28.2,26.7,0.0,17.1,268.8,264.0,2.5,1.7,2.0,1.7,0.0
11.6,503.8,14.1,83.1,317729.8,378.2,1690092.6,0.697,7.487,31.18,0.0,0.0,0.0,461.3,2007822.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.491,55.176,31.681,0.0,1.0,48.4,982.9,0.0,0.0,2020-04-24 13:08:00,2020-04-25 02:27:00,60.0,28.7,25.8,32.0,30.1,28.3,0.0,18.3,243.6,243.7,3.2,2.3,2.3,2.0,1.0
7.4,61.7,6.3,16.6,168983.4,5.0,65013.5,0.016,0.144,2.06,94.0,0.0,0.0,21.6,233996.9,54.3,0.0,0.0,0.0,0.0,0.0,91.7,94.0,9.814,17.358,11.606,0.0,1.0,84.2,986.5,0.0,0.0,2020-04-23 10:57:00,2020-04-24 00:39:00,5.0,7.2,8.9,7.7,7.4,7.2,94.8,7.6,138.6,132.0,9.3,4.8,4.7,-3.2,3.6
7.0,64.3,5.5,28.9,220565.6,3.6,62655.0,0.006,0.056,0.426,98.7,0.0,0.0,32.6,283220.6,68.7,0.0,0.0,0.0,0.0,96.7,37.3,98.7,7.465,12.692,8.774,0.01,1.0,95.0,983.7,0.0,0.0,2020-04-24 10:55:00,2020-04-25 00:40:00,2.0,6.6,6.2,7.2,6.9,6.5,98.6,5.8,5.7,4.4,7.7,5.2,5.3,-0.5,-5.1
8.9,75.2,9.7,36.6,211885.8,34.7,360450.2,0.012,0.106,1.1,46.0,0.0,0.0,71.4,572336.1,61.1,0.0,0.0,0.0,0.0,0.0,22.2,46.0,6.685,11.7,7.909,0.0,1.0,57.1,985.2,0.0,0.0,2020-04-23 11:04:00,2020-04-24 00:44:00,46.7,15.4,18.3,18.3,16.7,15.1,68.8,13.3,197.9,188.5,11.8,3.7,3.4,1.1,3.6
11.4,77.9,13.2,38.4,249636.4,13.0,125277.6,0.029,0.261,0.734,65.0,0.0,0.0,51.4,374914.0,82.4,0.0,1.0,0.0,0.0,18.5,27.0,65.0,5.221,9.31,6.373,0.53,17.1,89.5,982.5,0.0,0.0,2020-04-24 11:02:00,2020-04-25 00:45:00,43.8,14.2,14.9,16.5,15.2,13.9,86.7,13.8,65.9,79.2,3.1,1.6,2.0,-1.5,-0.7
8.6,64.4,8.9,16.8,152907.9,1.3,54059.6,0.012,0.114,1.448,98.3,0.0,0.0,18.1,206967.4,47.2,0.0,1.0,0.0,0.0,0.0,97.7,98.3,8.386,14.688,9.904,0.73,34.5,74.9,982.7,0.0,0.0,2020-04-23 10:58:00,2020-04-24 00:40:00,1.4,11.9,13.2,14.0,12.8,11.7,98.5,10.8,102.8,122.3,5.9,2.5,2.1,-2.4,0.6
